Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
kr1.344,kr1 344,kr172,128 GB,,microSD,Flash,New,"SanDisk 128GB High Endurance microSDXC card for IP cams & dash cams + SD adapter up to 10,000 Hours Full HD / 4K videos up to 100 MB/s UHS-I Class 10 U3 V30","<a href=""https://www.amazon.se/dp/B07NY23WBG"">SanDisk 128GB High Endurance microSDXC card for IP cams & dash cams + SD adapter up to 10,000 Hours Full HD / 4K videos up to 100 MB/s UHS-I Class 10 U3 V30</a>"
kr1.344,kr1 344,kr2 689,2 TB,,M.2,NVMe,New,"Seagate FireCuda 520, 2TB, Intern SSD, M.2 PCIe 4th Generation ×4, NVMe 1.4, med hastigheter upp till 4850/4750 MB/s, 3 års Rescue Services (ZP2000GV3A012)","<a href=""https://www.amazon.se/dp/B0BLT631H7"">Seagate FireCuda 520, 2TB, Intern SSD, M.2 PCIe 4th Generation ×4, NVMe 1.4, med hastigheter upp till 4850/4750 MB/s, 3 års Rescue Services (ZP2000GV3A012)</a>"
kr1.348,kr1 348,kr172,128 GB,,Internal,SSD,Used,"LITE-ON 128 GB 2,5"" SSD LCH-128V2S SATA III 6 Gbps","<a href=""https://www.amazon.se/dp/B0DGTVLVRN"">LITE-ON 128 GB 2,5"" SSD LCH-128V2S SATA III 6 Gbps</a>"
kr1.349,kr1 349,kr1 349,1 TB,,Internal,SSD,New,"Samsung 870 Evo 2,5"" SATA 2,5"" (MZ-77E1T0) 1TB","<a href=""https://www.amazon.se/dp/B08T1SMTF9"">Samsung 870 Evo 2,5"" SATA 2,5"" (MZ-77E1T0) 1TB</a>"
kr1.354,kr1 354,kr173,128 GB,,SD,Flash,New,"Transcend Japan TS128GSDC300S-E2 SD-kort, 128 GB, UHS-I, U1, V10, Class 10 (Maximal överföringshastighet: 100 MB/s), programvara för dataåterställning tillhandahålls gratis","<a href=""https://www.amazon.se/dp/B09LV5WFBP"">Transcend Japan TS128GSDC300S-E2 SD-kort, 128 GB, UHS-I, U1, V10, Class 10 (Maximal överföringshastighet: 100 MB/s), programvara för dataåterställning tillhandahålls gratis</a>"
kr1.357,kr1 357,kr1 357,1 TB,,M.2,NVMe,New,"CORSAIR MP600 CORE MINI 1 TB M.2 NVMe PCIe x4 Gen4 2 SSD - M.2 2230 - Upp Till 5 000 MB/s Sekventiell Läsning - High-Density QLC NAND - För Steam Deck, ASUS ROG Ally, Microsoft Surface Pro - Svart","<a href=""https://www.amazon.se/dp/B0CKXZBFNY"">CORSAIR MP600 CORE MINI 1 TB M.2 NVMe PCIe x4 Gen4 2 SSD - M.2 2230 - Upp Till 5 000 MB/s Sekventiell Läsning - High-Density QLC NAND - För Steam Deck, ASUS ROG Ally, Microsoft Surface Pro - Svart</a>"
kr1.359,kr1 359,kr1 359,1 TB,2 years,"External 3.5""",HDD,New,"SAMSUNG T7 Shield MU-PE1T0R/EU Extern SSD, Blå, 1 TB","<a href=""https://www.amazon.se/dp/B09SB38KMD"">SAMSUNG T7 Shield MU-PE1T0R/EU Extern SSD, Blå, 1 TB</a>"
kr1.359,kr1 359,kr174,128 GB,2 years,USB,Flash,New,"SanDisk 128GB Ultra Dual Drive USB Type-C Flash Drive with reversible USB Type-C and USB Type-A connectors, for smartphones, tablets, Macs and computers","<a href=""https://www.amazon.se/dp/B01EZ0X55C"">SanDisk 128GB Ultra Dual Drive USB Type-C Flash Drive with reversible USB Type-C and USB Type-A connectors, for smartphones, tablets, Macs and computers</a>"
kr1.363,kr1 363,kr349,256 GB,,USB,Flash,New,"BorlterClamp 256 GB USB C Flash-enhet 2 i 1 OTG USB 3.0 Minne Stick för Android Smartphones Samsung Galaxy S9/S8/Note 9, LG, surfplattor och dator (guld)","<a href=""https://www.amazon.se/dp/B07Z99RNLY"">BorlterClamp 256 GB USB C Flash-enhet 2 i 1 OTG USB 3.0 Minne Stick för Android Smartphones Samsung Galaxy S9/S8/Note 9, LG, surfplattor och dator (guld)</a>"
kr1.363,kr1 363,kr698,512 GB,,microSD,Flash,New,Samsung Evo Plus microSD SDXC U3 Class 10 A2-minneskort 130 MB/s med SD-adapter 2021 (512 GB),"<a href=""https://www.amazon.se/dp/B09FFFQ9KT"">Samsung Evo Plus microSD SDXC U3 Class 10 A2-minneskort 130 MB/s med SD-adapter 2021 (512 GB)</a>"
kr1.370,kr1 370,kr175,128 GB,,microSD,Flash,New,SanDisk SanDisk Ultra Lite microSDXC 128GB 100MB/s SDSQUNR-128G-GN6MN,"<a href=""https://www.amazon.se/dp/B08HYFLMFJ"">SanDisk SanDisk Ultra Lite microSDXC 128GB 100MB/s SDSQUNR-128G-GN6MN</a>"
kr1.374,kr1 374,kr1 374,1 TB,,M.2,NVMe,New,"Corsair MP600 PRO LPX 1TB PCIe Gen4 x4 NVMe M.2 SSD, Optimized for PS5 (Upp till 7 100 MB/s i sekventiell läshastighet och 6 800 MB/s i sekventiell skrivhastighet, 3D TLC NAND med hög densitet) Svart","<a href=""https://www.amazon.se/dp/B09Q2MW21F"">Corsair MP600 PRO LPX 1TB PCIe Gen4 x4 NVMe M.2 SSD, Optimized for PS5 (Upp till 7 100 MB/s i sekventiell läshastighet och 6 800 MB/s i sekventiell skrivhastighet, 3D TLC NAND med hög densitet) Svart</a>"
kr1.381,kr1 381,kr1 381,1 TB,,M.2,NVMe,New,"SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB","<a href=""https://www.amazon.se/dp/B0C48B3RGL"">SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB</a>","<a href=""https://www.amazon.se/dp/B0C48B3RGL"">SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB</a>"
kr1.384,kr1 384,kr2 491,1.8 TB,2 years,Internal,SAS,New,"1800 GB SAS Seagate ST1800MM0129 Exos 10E2400 10,000 RPM * Ent.","<a href=""https://www.amazon.se/dp/B08VH6Y8P3"">1800 GB SAS Seagate ST1800MM0129 Exos 10E2400 10,000 RPM * Ent.</a>","<a href=""https://www.amazon.se/dp/B08VH6Y8P3"">1800 GB SAS Seagate ST1800MM0129 Exos 10E2400 10,000 RPM * Ent.</a>"
kr1.389,kr1 389,kr1 389,1 TB,5 years,USB,Flash,New,"SanDisk 1 TB Ultra Dual Drive Go USB Type-C Flashminne med reversibla USB-kontakter, Type-C och Type-A, för mobiler, plattor, Mac- och PC-datorer - Grön","<a href=""https://www.amazon.se/dp/B0DFYHLQ1B"">SanDisk 1 TB Ultra Dual Drive Go USB Type-C Flashminne med reversibla USB-kontakter, Type-C och Type-A, för mobiler, plattor, Mac- och PC-datorer - Grön</a>"
kr1.390,kr1 390,kr1 390,1 TB,,M.2,NVMe,New,CORSAIR MP600 MINI 1TB M.2 NVMe PCIe x4 Gen4 2 SSD – M.2 2230 – Upp Till 7 000 MB/sek Sekventiell Läsning – 3D TLC NAND Med Hög Densitet – Perfekt För Steam Deck Och Microsoft Surface – Svart,"<a href=""https://www.amazon.se/dp/B0D9MJCFNK"">CORSAIR MP600 MINI 1TB M.2 NVMe PCIe x4 Gen4 2 SSD – M.2 2230 – Upp Till 7 000 MB/sek Sekventiell Läsning – 3D TLC NAND Med Hög Densitet – Perfekt För Steam Deck Och Microsoft Surface – Svart</a>"
kr1.394,kr1 394,kr1 115,800 GB,,Tape,LTO-4,New,GO! LTO Ultrium 4-cartridge C7974A,"<a href=""https://www.amazon.se/dp/B01KOMSH9Y"">GO! LTO Ultrium 4-cartridge C7974A</a>"
kr1.395,kr1 395,kr357,256 GB,2 years,USB,Flash,New,"Kingston DataTraveler Max – 256 GB – USB 3.2 Gen 2 – USB-minne typ-C – upp till 1 000 MB/s läsning, 900 MB/s skrivning","<a href=""https://www.amazon.se/dp/B09DVPH8NQ"">Kingston DataTraveler Max – 256 GB – USB 3.2 Gen 2 – USB-minne typ-C – upp till 1 000 MB/s läsning, 900 MB/s skrivning</a>"
kr1.398,kr1 398,kr358,256 GB,5 years,Internal,SSD,New,Kingston KC600 SSD 256GB SATA3 mSATA - SKC600MS/256G,"<a href=""https://www.amazon.se/dp/B08ZNSNL1K"">Kingston KC600 SSD 256GB SATA3 mSATA - SKC600MS/256G</a>"
kr1.398,kr1 398,kr179,128 GB,,M.2,NVMe,New,Patriot P320 128GB SSD intern - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P320P128GM28,"<a href=""https://www.amazon.se/dp/B0D4RD18YV"">Patriot P320 128GB SSD intern - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P320P128GM28</a>"
kr1.403,kr1 403,kr1 403,1 TB,,M.2,NVMe,New,"SABRENT 2230 M.2 NVMe Gen 4 1TB, SSD 4750 MB/s läsning, PCIe 4.0 X4, intern solid state-enhet, kompatibel med Steam Deck, Surface Pro, PC, NUCs och bärbara datorer [SB-2130-1TB]","<a href=""https://www.amazon.se/dp/B0BQG6JCRP"">SABRENT 2230 M.2 NVMe Gen 4 1TB, SSD 4750 MB/s läsning, PCIe 4.0 X4, intern solid state-enhet, kompatibel med Steam Deck, Surface Pro, PC, NUCs och bärbara datorer [SB-2130-1TB]</a>"
kr1.406,kr1 406,kr180,128 GB,3 years,M.2,SATA,New,Patriot P300 128GB SSD intern - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P300P128GM28,"<a href=""https://www.amazon.se/dp/B0822Y6N1C"">Patriot P300 128GB SSD intern - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P300P128GM28</a>"
kr1.406,kr1 406,kr180,128 GB,,microSD,Flash,New,"SanDisk Extreme microSDXC UHS-I minneskort 128 GB för actionkameror och drönare + adapter + RescuePRO Deluxe (upp till 190 MB/s, A2, klass 10, U3, V30)","<a href=""https://www.amazon.se/dp/B09X7BQB4J"">SanDisk Extreme microSDXC UHS-I minneskort 128 GB för actionkameror och drönare + adapter + RescuePRO Deluxe (upp till 190 MB/s, A2, klass 10, U3, V30)</a>"
kr1.417,kr1 417,kr1 417,1 TB,3 years,External,SSD,New,Samsung Portable T7 SHIELD 1TB Beige MU-PE1T0K/EU,"<a href=""https://www.amazon.se/dp/B09SBDWXD8"">Samsung Portable T7 SHIELD 1TB Beige MU-PE1T0K/EU</a>"
kr1.421,kr1 421,kr182,128 GB,,microSD,Flash,New,"Samsung EVO Plus SD-kort, 128 GB, SDXC UHS-I U3, Full HD, 130 MB/s läsning, minneskort för spegelreflexkameror och systemkameror, MB-SC128K/EU","<a href=""https://www.amazon.se/dp/B09D3NPC8Q"">Samsung EVO Plus SD-kort, 128 GB, SDXC UHS-I U3, Full HD, 130 MB/s läsning, minneskort för spegelreflexkameror och systemkameror, MB-SC128K/EU</a>"
kr1.422,kr1 422,kr91,64 GB,2 years,USB,Flash,New,SanDisk Ultra 64GB Dual USB Flash Drive USB M3.0 up to 130 MB/s,"<a href=""https://www.amazon.se/dp/B01M127X8F"">SanDisk Ultra 64GB Dual USB Flash Drive USB M3.0 up to 130 MB/s</a>"
kr1.423,kr1 423,kr1 423,1 TB,5 years,USB,Flash,New,"SanDisk 1TB Ultra Luxe USB Type-A Flashminne, (USB 3.2 Gen 1 + USB 3.0 kapable, Snabba läshastigheter upp till 400 MB/s, Lösenordsskydd, RescuePRO Deluxe, Lyxigt Metallhölje) Silver","<a href=""https://www.amazon.se/dp/B0DJ36RW6C"">SanDisk 1TB Ultra Luxe USB Type-A Flashminne, (USB 3.2 Gen 1 + USB 3.0 kapable, Snabba läshastigheter upp till 400 MB/s, Lösenordsskydd, RescuePRO Deluxe, Lyxigt Metallhölje) Silver</a>"
kr1.429,kr1 429,kr1 429,1 TB,,microSD,Flash,New,"Samsung MicroSDXC-minneskort, PRO Plus MB-MD1T0SA/EU, 1 TB, läshastighet upp till 180 MB/s","<a href=""https://www.amazon.se/dp/B0D84DFLPX"">Samsung MicroSDXC-minneskort, PRO Plus MB-MD1T0SA/EU, 1 TB, läshastighet upp till 180 MB/s</a>"
kr1.430,kr1 430,kr1 430,1 TB,2 years,External,SSD,New,"SAMSUNG MU-PE1T0S/EU Extern SSD-Hårddisk, Svart, 1 TB","<a href=""https://www.amazon.se/dp/B09SBJJ4JW"">SAMSUNG MU-PE1T0S/EU Extern SSD-Hårddisk, Svart, 1 TB</a>"
kr1.430,kr1 430,kr366,256 GB,2 years,External,SSD,New,Överstiga 256 GB Extern SSD ESD310C USB 10 Gbps,"<a href=""https://www.amazon.se/dp/B0C3B18PKT"">Överstiga 256 GB Extern SSD ESD310C USB 10 Gbps</a>"
kr1.431,kr1 431,kr229,32 GB x5,,microSD,Flash,New,Silicon Power 32 GB 5-pack MicroSD-kort med hög hastighet med adapter,"<a href=""https://www.amazon.se/dp/B07RRX7XWF"">Silicon Power 32 GB 5-pack MicroSD-kort med hög hastighet med adapter</a>"
kr1.433,kr1 433,kr1 075,25 GB x30,,Optical,BD-R,New,TDK Blu-ray Disc 30 Spindel - 25 GB 4 x BD-R - Utskrivbar (japansk import),"<a href=""https://www.amazon.se/dp/B003M6AGSA"">TDK Blu-ray Disc 30 Spindel - 25 GB 4 x BD-R - Utskrivbar (japansk import)</a>"
kr1.435,kr1 435,kr184,128 GB,,microSD,Flash,New,Samsung Evo plus 128 GB microSD SDXC U3 klass 10 A2 minneskort 130 MB/S-adapter 2021,"<a href=""https://www.amazon.se/dp/B09FFF18BQ"">Samsung Evo plus 128 GB microSD SDXC U3 klass 10 A2 minneskort 130 MB/S-adapter 2021</a>"
kr1.435,kr1 435,kr718,500 GB,,External,SSD,New,"Integral SlimXpress Pro 500 GB Extern SSD: Supersnabb 2 000 MB/s läs/skriva, USB och USB-C 3.2 Gen 2x2, kompakt aluminiumdesign, Plug & Play. Mac, PC, Android, XBOX, PlayStation-kompatibel.","<a href=""https://www.amazon.se/dp/B0CV452WRH"">Integral SlimXpress Pro 500 GB Extern SSD: Supersnabb 2 000 MB/s läs/skriva, USB och USB-C 3.2 Gen 2x2, kompakt aluminiumdesign, Plug & Play. Mac, PC, Android, XBOX, PlayStation-kompatibel.</a>"
kr1.441,kr1 441,kr369,256 GB,2 years,External,SSD,New,Intenso External SSD 256 GB premium,"<a href=""https://www.amazon.se/dp/B0742KVRJR"">Intenso External SSD 256 GB premium</a>"
kr1.451,kr1 451,kr341,4.7 GB x50,,Optical,DVD-RW,New,"Q-CONNECT KF07006 4,7 GB spindel DVD+R (paket med 50)","<a href=""https://www.amazon.se/dp/B01FLNBXZG"">Q-CONNECT KF07006 4,7 GB spindel DVD+R (paket med 50)</a>"
kr1.452,kr1 452,kr1 452,1 TB,5 years,USB,Flash,New,"SanDisk 1 TB Ultra Dual Drive Go USB Type-C Flashminne med reversibla USB-kontakter, Type-C och Type-A, för mobiler, plattor, Mac- och PC-datorer - Lavendelblå","<a href=""https://www.amazon.se/dp/B0DFYH2LKB"">SanDisk 1 TB Ultra Dual Drive Go USB Type-C Flashminne med reversibla USB-kontakter, Type-C och Type-A, för mobiler, plattor, Mac- och PC-datorer - Lavendelblå</a>"
kr1.460,kr1 460,kr730,500 GB,2 years,M.2,NVMe,New,Samsung 980 500 GB PCIe 3.0 (up to 3500mbs) NVMe M.2 Internal Solid State Drive (SSD) (MZ-V8V500BW),"<a href=""https://www.amazon.se/dp/B08THW4S3T"">Samsung 980 500 GB PCIe 3.0 (up to 3500mbs) NVMe M.2 Internal Solid State Drive (SSD) (MZ-V8V500BW)</a>"
kr1.468,kr1 468,kr367,250 GB,2 years,M.2,SATA,New,Transcend SSD 825S M.2 250 GB Serial ATA III 3D NAND - TS250GMTS825S,"<a href=""https://www.amazon.se/dp/B0BF5VWYPD"">Transcend SSD 825S M.2 250 GB Serial ATA III 3D NAND - TS250GMTS825S</a>"
kr1.469,kr1 469,kr94,64 GB,2 years,USB,Flash,New,"Philips Snow Edition Super Speed 3.0 USB-minne 64 GB för PC, bärbar dator, datalagring, läshastighet upp till 100 MB/s","<a href=""https://www.amazon.se/dp/B009TGPCEU"">Philips Snow Edition Super Speed 3.0 USB-minne 64 GB för PC, bärbar dator, datalagring, läshastighet upp till 100 MB/s</a>"
kr1.477,kr1 477,kr1 477,1 TB,,"External 3.5""",HDD,New,"Corsair EX100U 1 TB bärbar USB Type-C-datalagring – ultrasnabb för alla PC/Mac/konsoler, Gen2 x2, Plug and Play, leveransomfånget innehåller USB Type-C och USB Type-A-kablar – svart","<a href=""https://www.amazon.se/dp/B0BGJ2HWZX"">Corsair EX100U 1 TB bärbar USB Type-C-datalagring – ultrasnabb för alla PC/Mac/konsoler, Gen2 x2, Plug and Play, leveransomfånget innehåller USB Type-C och USB Type-A-kablar – svart</a>"
kr1.480,kr1 480,kr379,256 GB,,External,SSD,New,"SP Silicon Power 256 GB robust bärbar extern ssd-bult B75 Pro USB 3.1 Gen 2 med USB-C till USB-C/USB-A-kablar, svart, SU256GBPSD75PSCKEU","<a href=""https://www.amazon.se/dp/B07V6DG93B"">SP Silicon Power 256 GB robust bärbar extern ssd-bult B75 Pro USB 3.1 Gen 2 med USB-C till USB-C/USB-A-kablar, svart, SU256GBPSD75PSCKEU</a>"
kr1.483,kr1 483,kr1 483,1 TB,,M.2,NVMe,Used,"SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB","<a href=""https://www.amazon.se/dp/B0C48B3RGL"">SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB</a>","<a href=""https://www.amazon.se/dp/B0C48B3RGL"">SanDisk SN850P for PS5 WDBBYV0010BNC-WRSN Intern SSD, Svart, 1 TB</a>"
kr1.484,kr1 484,kr190,128 GB,,microSD,Flash,New,"[5 år gratis dataåterställning] GIGASTONE 128 GB minneskort, 4K kamera Pro, hastighet upp till 100 MB/s, för GoPro, DJI, drönare, 4K Video A2 V30 U3 MicroSDXC med adapter","<a href=""https://www.amazon.se/dp/B07LBSBX5L"">[5 år gratis dataåterställning] GIGASTONE 128 GB minneskort, 4K kamera Pro, hastighet upp till 100 MB/s, för GoPro, DJI, drönare, 4K Video A2 V30 U3 MicroSDXC med adapter</a>"
kr1.484,kr1 484,kr95,64 GB,,USB,Flash,New,"SanDisk 64GB Ultra Flair, USB 3.0 Flashminne, upp till 150 MB/s, Silver","<a href=""https://www.amazon.se/dp/B015CH1NAQ"">SanDisk 64GB Ultra Flair, USB 3.0 Flashminne, upp till 150 MB/s, Silver</a>"
kr1.484,kr1 484,kr190,128 GB,2 years,USB,Flash,New,"PNY 128GB DUO LINK USB 3.2 Type-C Dual Flash Drive for Android Devices and Computers - External Mobile Storage for Photos, Videos, and More - 200MB/s","<a href=""https://www.amazon.se/dp/B0BLT9XD2G"">PNY 128GB DUO LINK USB 3.2 Type-C Dual Flash Drive for Android Devices and Computers - External Mobile Storage for Photos, Videos, and More - 200MB/s</a>"
kr1.496,kr1 496,kr96,64 GB,,USB,Flash,New,"USB Stick, Flash Disk, Egg Shell Shape K30 USB, USB for Storage, High Speed 80MB/S for Win 7 / OS X (64 GB)","<a href=""https://www.amazon.se/dp/B0CH96GB4K"">USB Stick, Flash Disk, Egg Shell Shape K30 USB, USB for Storage, High Speed 80MB/S for Win 7 / OS X (64 GB)</a>"
kr1.498,kr1 498,kr767,512 GB,,USB,Flash,New,"Samsung FIT Plus typ A, 512 GB, 400 MB/s läsning, kompakt USB 3.2-nyckel med nyckelring, grå","<a href=""https://www.amazon.se/dp/B0CY5GCGY5"">Samsung FIT Plus typ A, 512 GB, 400 MB/s läsning, kompakt USB 3.2-nyckel med nyckelring, grå</a>"
kr1.506,kr1 506,kr904,600 GB,,Internal,SSD,New,"HPE 600 GB reservdel HDD 10K 6G Hot Plug 6,4 cm 2,5","<a href=""https://www.amazon.se/dp/B004KI78TE"">HPE 600 GB reservdel HDD 10K 6G Hot Plug 6,4 cm 2,5</a>"
kr1.507,kr1 507,kr724,480 GB,,Internal,SSD,New,Kodak Internal SSD X150 480GB,"<a href=""https://www.amazon.se/dp/B07N439HC8"">Kodak Internal SSD X150 480GB</a>"
kr1.512,kr1 512,kr774,512 GB,,M.2,NVMe,New,Transcend MTE400S 512 GB NVMe PCIe Gen3 x4 M.2 2242 interal Solid State Drive (SSD) 3D TLC NAND (TS512GMTE400S),"<a href=""https://www.amazon.se/dp/B0BSFRCV44"">Transcend MTE400S 512 GB NVMe PCIe Gen3 x4 M.2 2242 interal Solid State Drive (SSD) 3D TLC NAND (TS512GMTE400S)</a>"
kr1.514,kr1 514,kr97,64 GB,,USB,Flash,New,"Intenso Jet Line, USB 3.2 Gen 1 x 1, Super Speed USB-A-sticka, 64 GB","<a href=""https://www.amazon.se/dp/B0CHYPMVKX"">Intenso Jet Line, USB 3.2 Gen 1 x 1, Super Speed USB-A-sticka, 64 GB</a>"
kr1.516,kr1 516,kr48,32 GB,2 years,microSD,Flash,New,"Intenso 3403480 Micro SDHC 32 GB Minneskort Inklusive SD-adapter, Svart","<a href=""https://www.amazon.se/dp/B007UK0E2W"">Intenso 3403480 Micro SDHC 32 GB Minneskort Inklusive SD-adapter, Svart</a>"
kr1.517,kr1 517,kr178,4.7 GB x25,,Optical,DVD-RW,New,"Maxell DVD-R 4.7GB 16x 25-Pack 4,7 GB","<a href=""https://www.amazon.se/dp/B07D349T1D"">Maxell DVD-R 4.7GB 16x 25-Pack 4,7 GB</a>"
kr1.518,kr1 518,kr97,64 GB,10 years,microSD,Flash,New,SanDisk Ultra 64 GB microSDXC UHS-I-kort för Chromebook med SD-adapter och upp till 140 MB/s överföringshastighet,"<a href=""https://www.amazon.se/dp/B0BFG8BPQF"">SanDisk Ultra 64 GB microSDXC UHS-I-kort för Chromebook med SD-adapter och upp till 140 MB/s överföringshastighet</a>"
kr1.527,kr1 527,kr1 527,1 TB,5 years,External,SSD,New,"Lexar ARMOR 700 Bärbar SSD 1TB, upp till 2000 MB/s läs och skriv, Extern SSD USB 3.2 Gen 2x2, IP66 vatten- och dammbeständighet (LAR700X001T-RNBNG)","<a href=""https://www.amazon.se/dp/B0DBLMT1NF"">Lexar ARMOR 700 Bärbar SSD 1TB, upp till 2000 MB/s läs och skriv, Extern SSD USB 3.2 Gen 2x2, IP66 vatten- och dammbeständighet (LAR700X001T-RNBNG)</a>"
kr1.529,kr1 529,kr783,512 GB,,SD,Flash,New,"Samsung PRO Ultimate SD-kort MB-SY512S/WW, 512 GB, UHS-I, upp till 200 MB/s läsning","<a href=""https://www.amazon.se/dp/B0CHMQ336F"">Samsung PRO Ultimate SD-kort MB-SY512S/WW, 512 GB, UHS-I, upp till 200 MB/s läsning</a>"
kr1.531,kr1 531,kr360,4.7 GB x50,,Optical,DVD-RW,New,"HP DVD-R Rohlinge tryckbar, 50-pack DVD-R 4,7 GB","<a href=""https://www.amazon.se/dp/B00M3CU148"">HP DVD-R Rohlinge tryckbar, 50-pack DVD-R 4,7 GB</a>"
kr1.531,kr1 531,kr196,128 GB,,microSD,Flash,New,Samsung Evo Plus 128 GB SDXC U3 klass 10 A2 130 MB/s microSD-minneskort med version 2021 adapter (MB-MC128KA/EU),"<a href=""https://www.amazon.se/dp/B09R4HNX4J"">Samsung Evo Plus 128 GB SDXC U3 klass 10 A2 130 MB/s microSD-minneskort med version 2021 adapter (MB-MC128KA/EU)</a>"
kr1.534,kr1 534,kr767,25 GB x20,,Optical,BD-R,New,20 TDK Bluray Disc LTH 25 GB Bd-r 4 x hastighet Blu Ray Dvd-skivor bläckstråleskrivare utskrivbar,"<a href=""https://www.amazon.se/dp/B00BER396U"">20 TDK Bluray Disc LTH 25 GB Bd-r 4 x hastighet Blu Ray Dvd-skivor bläckstråleskrivare utskrivbar</a>"
kr1.543,kr1 543,kr363,4.7 GB x50,,Optical,DVD-R,New,"50-pack MyEco DVD-R 16 x 4,7 GB/120 min silverlogotyp topp skriv när tom mediaposterskiva skiva skiva","<a href=""https://www.amazon.se/dp/B08CQFV6J5"">50-pack MyEco DVD-R 16 x 4,7 GB/120 min silverlogotyp topp skriv när tom mediaposterskiva skiva skiva</a>"
kr1.547,kr1 547,kr99,64 GB,,USB,Flash,New,"SanDisk 64GB Ultra Fit USB 3.2, Flashminne upp till 150 MB/s","<a href=""https://www.amazon.se/dp/B077VYCV37"">SanDisk 64GB Ultra Fit USB 3.2, Flashminne upp till 150 MB/s</a>"
kr1.555,kr1 555,kr1 244,800 GB,,Tape,LTO-4,New,"Hp, Lto Ultrium 4 800 Gb/1,6 Tb för Hp, Msl2024, Msl4048, 1/8 G2 bandautomatisk laddare, Lto-4 Ultrium, Storeever Ultrium 1840 ""Produktkategori: Lagring/lagringsmedia""","<a href=""https://www.amazon.se/dp/B00VXW1HSS"">Hp, Lto Ultrium 4 800 Gb/1,6 Tb för Hp, Msl2024, Msl4048, 1/8 G2 bandautomatisk laddare, Lto-4 Ultrium, Storeever Ultrium 1840 ""Produktkategori: Lagring/lagringsmedia""</a>"
kr1.562,kr1 562,kr800,512 GB,,External,SSD,New,"SSK Extern SSD-hårddisk på 512 GB, bärbar SSD-enhet, USB 3.2 Gen 2-minne upp till 1 000 MB/s, 2-i-1 OTG solid state drive dubbel USB A-nyckel och typ C mobil dator, videofoton, MacBook Pro Air och mer","<a href=""https://www.amazon.se/dp/B0D1XXWZYD"">SSK Extern SSD-hårddisk på 512 GB, bärbar SSD-enhet, USB 3.2 Gen 2-minne upp till 1 000 MB/s, 2-i-1 OTG solid state drive dubbel USB A-nyckel och typ C mobil dator, videofoton, MacBook Pro Air och mer</a>"
kr1.575,kr1 575,kr1 575,1 TB,5 years,M.2,NVMe,New,"Crucial T700 1TB PCIe Gen5 NVMe M.2 Intern Gaming SSD, Upp till 11.700MB/s, PCIe 4.0 kompatibel, Microsoft DirectStorage, Solid State Drive - CT1000T700SSD3","<a href=""https://www.amazon.se/dp/B0C3K1QBSG"">Crucial T700 1TB PCIe Gen5 NVMe M.2 Intern Gaming SSD, Upp till 11.700MB/s, PCIe 4.0 kompatibel, Microsoft DirectStorage, Solid State Drive - CT1000T700SSD3</a>"
kr1.576,kr1 576,kr807,512 GB,2 years,USB,Flash,New,"HP 911 Pro 512GB USB 3.2 OTG Type-C/Type-A Flash Drive, bis zu 1000MB/s","<a href=""https://www.amazon.se/dp/B0DN1QCGWJ"">HP 911 Pro 512GB USB 3.2 OTG Type-C/Type-A Flash Drive, bis zu 1000MB/s</a>"
kr1.577,kr1 577,kr1 577,1 TB,,"Internal 3.5""",HDD,Used,Seagate ST1000NM0011 Constellation ES 1000 GB,"<a href=""https://www.amazon.se/dp/B00519B0UO"">Seagate ST1000NM0011 Constellation ES 1000 GB</a>","<a href=""https://www.amazon.se/dp/B00519B0UO"">Seagate ST1000NM0011 Constellation ES 1000 GB</a>"
kr1.577,kr1 577,kr807,512 GB,,External,SSD,New,"KingSpec Extern SSD 512 GB, upp till 550 MB/s, USB-flashenhet 2-i-1 USB C & USB A, Thumb Drive Memory Stick SSD bärbar hårddisk kompatibel med iPhone 15/PS4/PS5/Android-telefon/Windows/Mac","<a href=""https://www.amazon.se/dp/B0CZ6V8MBX"">KingSpec Extern SSD 512 GB, upp till 550 MB/s, USB-flashenhet 2-i-1 USB C & USB A, Thumb Drive Memory Stick SSD bärbar hårddisk kompatibel med iPhone 15/PS4/PS5/Android-telefon/Windows/Mac</a>"
